"","group","s__Actinomyces_graevenitzii","s__Rothia_mucilaginosa","s__Collinsella_aerofaciens","s__Bacteroides_coprocola","s__Bacteroides_dorei","s__Bacteroides_plebeius","s__Butyricimonas_synergistica","s__Parabacteroides_goldsteinii","s__Porphyromonas_gingivalis","s__Alloprevotella_unclassified","s__Paraprevotella_clara","s__Prevotella_copri","s__Prevotella_histicola","s__Prevotella_melaninogenica","s__Prevotella_pallens","s__Gemella_haemolysans","s__Lactobacillus_crispatus","s__Lactobacillus_salivarius","s__Streptococcus_downei","s__Clostridium_asparagiforme","s__Pseudoflavonifractor_capillosus","s__Eubacterium_limosum","s__Coprococcus_eutactus","s__Oribacterium_sinus","s__Catenibacterium_mitsuokai","s__Erysipelotrichaceae_bacterium_2_2_44A","s__Anaeroglobus_geminatus","s__Megamonas_funiformis","s__Fusobacterium_mortiferum","s__Sutterella_wadsworthensis","s__Aeromonas_veronii","s__Klebsiella_unclassified","s__Aggregatibacter_aphrophilus","cluster"
"947","1",0,0,1.02635,0,0.22276,12.56617,0.00705,0.00012,0,0,0,0,0,0,0,0,0,0,0,0.00885,0.00784,0,0,0,0,0,0,0,0,0,0,0.00169,0,2
"948","1",0,0,0,0,0.02135,0,0,0,0,0,0.00648,0,0,0,0,0,0,0,0,0.26783,0.00526,0,0,0,0,0.02887,0,0,0,0.00172,0,0,0,2
"949","1",0,0.0092,0.80238,0,1.48459,1.32379,0.00152,0,0,0,0.18237,0,0,0,0,0.00908,0,0,0,0.01607,0,0,0,0.00314,0,0,0,0,0,0.00542,0,0,0,1
"950","0",0,0,0.6829,13.70495,1.97965,8.58193,0,0,0,0,0,0,0,0,0,0.0041,0.0154,0,0,0,0.00234,0.00134,0,0,0,0.01658,0,0,0,0.72947,0,0,0,1
"951","0",0,0,1.00629,0.10566,0.24933,1.62678,0,0.09032,0,0,0,25.58459,0,0,0,0,0,0,0,0,0,0,0,0,0.07416,0,0,0,0,0,0,0,0,1
"952","0",0,0.00693,0.97967,0,0.48579,0,0,0,0,0,0.05103,0,0,0,0,0,0,0,0,0.00747,0.00246,0.63004,0,0,0,0.05067,0,0,0,0,0,0,0,2
"953","0",0,0,0.80948,0,0.21688,1.48309,0,0,0,0,0,11.72093,0,0,0,0,0,0,0,0.0081,0,0,0,0,0,0.01262,0,0,0,0.01138,0,0,0,1
"954","1",0,0,1.73658,0,0.89826,0,0,0,0,0,0.42337,1.99088,0,0,0,0,0,0,0,0.01737,0,0.01099,0,0,1.6638,0,0,0,0,0.06431,0,0.00745,0,1
"955","1",0,0,4.24366,0,0.15355,0,0.00196,0,0,0,0,16.44677,0,0,0,0,0,0,0,0,0.02266,0,0.00214,0,0,0,0,0,0,0.62794,0,0,0,2
"956","0",0,0,0.58215,0,0.66783,0,0,0.01281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"957","0",0.00896,0,1.23554,0,0.15678,0,0,0.03804,0,0,0,6.7442,0,0,0,0,0,0,0,0.01782,0.01417,0.02262,0,0,0,0.00667,0,0,0,1.44177,0,0,0,2
"958","0",0.01747,0.01941,1.17339,0.00042,3.35582,0.0182,0,0.00584,0,0,0,0.01506,0,0,0,0,0.01046,0,0,0.0485,0,0,0,0,0,0.01554,0,0,0,0,0,0,0,2
"959","0",0,0.04675,0,0,2.25643,0,0,0.32989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"960","1",0.00671,0.01948,1.8798,0,0.04136,0.13084,0,0,0,0,0.00807,0,0,0,0,0,0,0,0,0,0.00043,0.00896,0,0,0,0.00126,0,0,0,0,0,0,0,2
"961","0",0,0.00346,2.68716,0,0.10125,0,0,0,0,0,0.1296,33.4827,0,0,0,0,0,0,0,0,0,0,0,0,0.0462,0,0,0,0,0.0066,0,0,0,1
"962","1",0,0,2.73656,0,0.00705,0,0,0.00192,0,0,0,0,0,0,0,0.00035,0,1.59547,0,0.00602,0.00055,0,0,0,0,0.00377,0,0,0,0.06052,0,0,0,2
"963","0",0,0,0.56057,0,1.15773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144,0.00248,0,0,0,0,0,0,0,0,0,0,0,2
"964","1",0.01357,0,0.52003,0,0.41111,0,0.05385,0.4413,0,0,0,0,0,0,0,0,0.00831,0,0,0.02487,0.00722,0.10125,0.04091,0,0.82878,0.00417,0,0,0,0,0.15104,0,0,2
"965","1",0.00734,0,0,0,0.0063,0.07489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061,0.02938,0.0603,0,0,0,0.00049,0,0,0,0,0,0,0,2
"966","0",0,0,0.33239,0,0.00028,0,0.00086,0.00581,0,0,0,0,0,0,0,0.00062,19.01564,0.06016,0,0.00124,0.00657,0.00557,3.27525,0,0,0.00283,0,0,0,0,0,0,0,2
"967","0",0,0,0,0.14861,0.02232,0,0,0.02991,0,0,0,0,0,0,0,0,0,0,0,0.04035,0,0,0,0,0,0.05155,0,0,0,0.16763,0,0,0,2
"968","1",0.00118,0.0011,0,0,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01181,0.02733,0,0,0,0,0.01095,0,0,0,0,0,0,0,2
"969","0",0,0,3.63259,1.3065,0.79311,0,0.00012,0,0,0,0.15271,9.74017,0,0,0,0,0,0,0,0,0.00389,0,0.00064,0,0.7015,0,0,0.58216,0,0.24022,0,0,0,1
"970","0",0,0,0,0,0,0,0,0.0367,0,0,1.14493,0.72185,0,0,0,0,0,0.01921,0,0.01796,0,0,0,0,0,0,0,0,0,0.15798,0,0,0,1
"971","0",0,0.02854,1.21546,0,1.87468,0,0,0.01473,0,0,0.26016,0,0,0,0,0,0,0,0,0.03835,0.0024,0.0054,0,0.00103,0,0.00321,0,0,0,0.23654,0,0,0,2
"972","0",0.02034,0.00839,5.20033,0,2.20397,6.68195,0,0,0,0.00476,0.44581,0,0,0,0,0,0,0,0,0.06083,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"973","0",0,0.00305,0,0,0.9453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258,0.01796,0,0,0,0,0.00131,0,0,0,0,0,0,0,2
"974","0",0,0,1.57875,0,0.1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098,0,0,0,0,0,0,0.31907,0,0,0,2
"975","0",0,0.00207,0,0,0,0,0.00159,0,0,0,0,0.02083,0,0,0,0.00646,0,0,0,1.65731,0.00085,0,0,0,0.00547,0.04647,0,0,0,0,0,0,0,2
"976","1",0,0,3.10753,0,0.03581,0.37093,0,0,0,0,0,33.47003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46706,0,0,0,1
"977","1",0,0.00556,0.77351,0.01991,0.16833,0.81232,0.00021,0.00903,0,0,0.04917,0,0,0,0,0,0,0,0,0.00233,0.04386,0.08023,0,0,0.56678,0.00859,0,0,0,0,0,0,0,1
"978","0",0.00367,0.01745,0,0,0.18286,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0.00789,0.00717,0,0,0,0,0,0,0,0,0,0,0,0,2
"979","0",0,0,0.4829,8.41758,0.6688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03102,0.00333,0,0,0,0,0.01094,0,0,0,0,0,0,0,2
"980","0",0,0,0.79515,0,2.03433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08295,0,0,0,0.01001,0,0,0,0,0,0,0,2
"981","1",0,0.00684,2.19837,0,1.3094,0,0.00509,0,0,0,0,1.8459,0,0,0,0.00417,0,0,0,0.00338,3e-04,0,0,0,0,0.00254,0,0,0,0.05614,0,0,0,2
"982","0",0.01129,0.35815,0.79635,0,1.54808,0.06443,0.00748,0.55973,0,0,0,0.66897,0,0,0,0,0,0,0,0.05392,0.02914,0,0,0,0,0,0,0,0,0.03722,0,0,0,1
"983","0",0.00415,0.03994,1.68752,0,0.0467,0,0,0,0,0,0,0,0,0,0,0.00131,0,0,0,0.00624,0.00152,0.00302,0,0,4.13533,0.02511,0,0,0,0.07687,0,0,0,2
"984","1",0.0026,0.00694,0,0,1.84512,0,0.00112,0,0,0,0.03412,0,0,0,0,0,0,0,0,0.5294,0.00497,0.94347,0,0,0,0.02013,0,0,0,0,0,0,0,2
"985","1",0.00243,0.01698,0.64942,0,0.32428,0.02099,0,0,0,0,0.05508,0.009,0,0,0,0,0,0,0,0.01603,0.01558,0,0,0,0,0,0,0,0,0,0,0.16059,0,1
"986","1",0,0,0.48377,0,3.93862,0.01016,0,0,0,0,0.00381,0.04732,0,0,0,0,0,0,0,0.16808,0.01513,0.04765,0,0,0,0.02078,0,0,0,0,0,0,0,1
"987","1",0,0,2.43021,0.00127,0,0.06724,0,0,0,0,0,0.08518,0,0,0,0,0,0,0,0.00143,0,0,0,0,0.14915,0,0,0,0,0,0,0,0,1
"988","1",0.01648,0.00035,0,0,1.4044,0,0,0,0,0,1.13855,0,0,0,0,0,0,0,0,0.01653,0.01472,0.03676,0,0,0,0.01877,0,0,0,0,0,0.22185,0,2
"989","1",0.00207,0.00175,3.39479,2.02968,0.26309,0,0,0.02948,0,0.00448,0.13402,17.46157,0,0,0,0,0,0,0,0,3e-04,0,0.00046,0,7.47654,0.01695,0,0,0.0288,0.70692,0,0,0,1
"990","1",0.01289,0.00542,0.94586,0,0.04987,0,0,0,0,0,0.08113,0,0,0,0,0,0,0,0,0.04873,0.01158,0,0,0,0,0.00576,0,0.00257,0,0,0,0,0,2
"991","0",0,0,0.41478,0,2.08235,0,0,0,0,0,0,0.04143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"992","0",0,0.03477,0.12397,0,0.00459,16.88504,0,0,0,0.00221,0,0.03045,0,0,0,0,0,0,0,0.01392,0.00174,0,0,0.00543,0,0.03263,0,0,0,0,0,0,0,2
"993","1",0.02961,0.16119,0.33647,0.42718,0.54535,0.0798,0.0029,0,0,0.00461,0,6.04723,0,0,0,0.00444,0,0,0,0.00292,0,0,0,0,0,0.00113,0,0,0,0.52434,0,0,0.01127,1
"994","1",0,0,0,0,0.71678,0,0.00134,0,0,0,0,9e-04,0,0,0,0,0,0,0,0,0.02471,0,0,0,0,0.00289,0,0,0,0,0,0,0,2
"995","1",0,0,0,0.00279,0.00878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99424,0.0128,0,0,0,0,0.00465,0,0,0,0,0,0,0,2
"996","0",0,0.14901,0,0,0.27317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578,0,0,0,0,0.00055,0,0,0,0,0,0.00726,0,2
"997","1",0,0,0.14281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"998","1",0,0,0.00365,0,7.25585,0.14691,0,0,0,0,0,0.24429,0,0,0,0,0,0,0,0,0,0.14813,0,0,0,1.23937,0,0,0,0.50104,0,0.01131,0,1
"999","1",0,0,0.78812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07703,0.0795,0,0,0,0.00671,0,0,0,0,0,0,0,2
"1000","0",0.00013,0.00172,1.15101,0,0.26656,0.91788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07689,0.00038,0,0,0,0.12434,0,0,0,2.36251,0,0,0,0,1
"1001","1",0.00223,0.0062,0.00971,0,0.00142,0,0.00269,1.85102,0,0,0,0.00598,0,0,0,0,0,0.01245,0,0.20914,0.00898,0,0,0,0.00673,0.02034,0,0,0,0,0,0,0,2
"1002","1",0,0,0.02445,0,2.79766,0,0,0.12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1003","0",0,0,0.46854,0,0.13484,2.07914,0,0,0,0,0.24249,30.43569,0,0,0,0,0,0,0,0,0,0,0,0,2.03444,0.02519,0,0,0,0,0,0,0,1
"1004","1",0,0,0.7259,0,24.98886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1005","0",0,0.18974,3.81603,0.00461,0.11155,1.22519,0,0,0,0,0,14.16354,0,0,0,0.01423,0,0.01279,0,0.0015,0,0,0,0.00143,1.10092,0,0,0,0,0.00621,0,0,0,1
"1006","1",0,0.00499,0,0,0,0.01662,0,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1007","0",0,0,0.1241,0,1.66829,26.66589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86933,0,0,0,1
"1008","0",0,0,0.59675,0,12.30876,0,0,0.2992,0,0,2.17676,0,0,0,0,0,0,0,0,0.01806,0.00462,0,0,0,0,9e-04,0,0,0,0,0,0,0,2
"1009","0",0,0,0.99719,0,4.35371,0.00042,0,0.35761,0,0,0,0,0,0,0,0,0,0,0,0.00919,0.00788,0,0.34973,0,0,0,0,0,0,0,0,0,0,2
"1010","1",0.00372,0,0.36646,0,0.50563,0,0.00644,0.0653,0,0,0,0,0,0,0,0,0,0,0,0.02866,0,0,0.00167,0,0,0,0,0,0,1.00418,0,0,0,2
"1011","1",0.00018,0,0,0,0,0,0,0,0.03974,0,0,0,0,0,0,0,0,0,0,0.00574,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1012","1",0,0,0.17791,0,0.00102,0,0,0.00352,0,0,0,0,0,0,0,0,0,0,0.00467,0.01416,0.00163,0,0,0,0,0.01048,0,0,0,0,0,0,0,2
"1013","1",0.0014,0,0,0,0.85651,0,0,4.36008,0,0,0,0,0,0,0,0,0,0.00591,0,0.03469,0.02554,0,0,0,0,0,0,0,0,0.19679,0,0,0,2
"1014","1",0,0.0199,1.64694,0,0.28248,0.00349,0.00037,0,0,0,0,0,0,0,0,0,0,0,0,0.00461,0.00253,0,0,0,0,0.00589,0,0,0,1.8218,0,0,0,2
"1015","0",0.00144,0.0401,0.72241,0,0.14979,0,0,0,0,0,0.21429,0,0,0,0,0,0,0,0,0.5805,0,0,0,0.00056,0.07612,0,0,0,0,2.37585,0,0,0,2
"1016","0",0.00302,0.00038,0.34541,0,2.24093,8.87448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04584,0.01832,0,0,0,0.38221,0,0,0,0,0,0,0,0,1
"1017","1",0.01495,0.07029,0.78254,0,0.21958,0,0.00115,0,0,0,0.72123,30.60324,0,0,0,0.00185,0,0.00142,0,0.01968,0.00184,0,0,0,0,0.00101,0,0,0,2.57243,0,0,0,1
"1018","0",0,0,0.63728,0,0.8496,0,0.00477,0.4443,0,0,0,0.01032,0,0,0,0,0,0,0,0.1299,0.00321,0.0237,0,0,5.72419,0.0132,0,0,0,0,0,0,0,2
"1019","0",0,0.02159,0.12068,0,1.90676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09712,0.0163,0.01668,0,0,0.03898,0.00083,0,0,0,0,0,0,0,2
"1020","1",0,0,0,0,0.00357,0.00647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03642,0,0.0148,0,0,0,0.01345,0,0,0,0,0,0,0,2
"1021","0",0,0,0,0,0.50082,0,0.00019,0,0,0,0,0.00321,0,0,0,0,0,0,0,0.02142,0.02206,0,0,0,0,0.01279,0,0,0,0,0,0,0,2
"1022","1",0,0,1.13004,0,0.02512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574,0.01213,0.02409,0,0,0,0.0084,0,0,0,0.13051,0,0,0,2
"1023","0",0,0.00562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03625,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1024","1",0,0.0019,0.16465,0,1.65629,0,0.00044,0.07909,0,0,0.33435,0,0,0,0,0,0,0,0,0.08882,0,0,0,0,0,0,0,0,0,0.50506,0,0,0,2
"1025","0",0.00061,0.01104,0.69544,0,2.21196,0,0.00585,0.31929,0,0,0,0,0,0,0,0,0.00062,0.01741,0,0.02925,0.00221,0,2.36481,0.00545,0,0,0,0,0,0,0,0,0,2
"1026","0",0.00084,0,0.09404,0,4.72156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1027","1",0,0,0.6329,0,0.34187,0,0,0.13433,0,0,0.30531,52.70425,0,0,0,0,0,0,0,0.00341,0.00206,0,0,0,0.14478,0,0,0,0,0.03147,0,0,0,1
"1028","0",0,0,1.15331,0,0.00168,0,0.00129,0.43419,0,0,1.18942,0,0,0,0,0,0,0,0,0,0.00836,0,0.00239,0,0,0,0,0,0,0,0,0,0,2
"1029","0",0,0,0,0,1.3198,0,0,0.08285,0,0,0.75204,27.51881,0,0,0,0,0,0,0,0.00855,0,0,0,0,0,0.00103,0,0,0,0.6813,0,0,0,2
"1030","0",0,0.00148,0,0,21.58334,0,0,0.05818,0,0,0,0,0,0,0,0,0,0,0,0.02277,0.015,0,0,0,0,0.0041,0,0,0,0,0,0,0,2
"1031","0",0,0,0.8419,0,0.00084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452,0.02057,0,0.00209,0,0,0.00462,0,0,0,0.60791,0,0,0,2
"1032","0",0,0,0,0,0.37131,0,0.00034,0.22012,0,0,0,0,0,0,0,0,0,0,0,0.00097,0.01239,0.00119,0,0,0,0.00602,0,0,0,0,0,0,0,2
"1033","0",0,0.00081,0.3273,0,0,0,0,0,0,0,0,0.00507,0,0,0,0,0,0,0,0.1756,0.00772,0,0,0,0,0,0,0.36298,0,0,0,0,0,2
"1034","0",0,0,0.4288,0,0,0.12325,0.00026,0,0,0,1.27042,12.49989,0,0,0,0,0,0,0,0,0.00514,0,0.00422,0,0,0,0,0,0,1.21393,0,0,0,1
"1035","0",0,0,0,0,0.00103,0,0,1.44441,0,0,0,0,0,0,0,0,0,0,0,0.18038,0.0643,0,0,0,0,0.00951,0,0,0,0,0,0,0,2
"1036","1",0,0,0,0,0.00064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09251,0.02929,0,0,0,0,0.00355,0,0,0,0,0,0,0,2
"1037","1",0,0.02731,0,0,1.51443,0,0,0,0,0,0,0.02154,0,0,0,0,0,0,0,0.1495,0,0.0164,0,0,0,0,0,0,0,0,0,0,0,2
"1038","1",0.00136,0.00038,0.34885,0,0.15077,0.01627,0.00013,0.02802,0,0,0,0,0,0,0,0.0013,0,0,0,0.06404,0.01771,0,0,0,0,0.00278,0,0,0.84344,0.81504,0,0,0,1
"1039","1",0.01116,0.01506,0.86768,0,0.0014,0,0.02082,0.03595,0,0,0,19.03252,0,0,0,0,0,0.00273,0,0.04888,0.01376,0,6.14553,0,0,0.00298,0,0,0,0,0,0,0,2
"1040","1",0,0,2.14877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01421,0.00094,0,0,0,0,0.00494,0,0,0,0,0,0,0,2
"1041","1",0,0,0.55549,0,0.19583,0,0,0,0,0,0,0,0,0,0,0,0,0.06376,0,0.0338,0.04289,0,0,0,0,0.16844,0,0,0,0,0,0,0,2
"1042","1",0,0,0.11412,0,1.75047,0.00525,0,0.02161,0,0,0.06202,0.01901,0,0,0,0,0,0,0,0.07685,0,0,0,0,0,0.0115,0,0,0,0,0,0.00575,0,1
"1043","1",0,0.13247,1.45604,0,0.44367,0,0,0.2806,0,0,0.31143,15.24394,0,0,0,0,0,0,0,0.01765,0.00105,0,0.00855,0.02375,0.08476,0,0,0,0,0.0376,0,0,0,1
"1044","1",0.01201,0.00159,0.33347,0.25867,0.01512,0,0.00032,0.16505,0,0,0.76596,0,0,0,0,0,0,0,0,0.01156,0.00459,0,0,0,0,0,0,0,0,0.10696,0,0,0,1
"1045","1",0,0,0,0,8.1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14131,0.03613,0,0,0,0,0.01005,0,0,0,0,0,0,0,2
"1046","0",0,0.03942,0.1567,0,0.81065,0,0,0.65725,0,0,0,0,0,0,0,0,0,0,0,0.0252,0.04036,0,0,0,0,0,0,0,0,0,0,0,0,2
"1047","1",0,0,0.98426,0,0.09053,6.16072,0.00048,0.02374,0,0,0.21946,0,0,0,0,0,0,0,0,0.02449,0.00969,0,1.37787,0,0,0,0,0,0,0.3614,0,0,0,1
"1048","1",0.34668,0.44491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1049","0",0,0.00025,0.14968,0,0.69997,0,0.00013,1.75846,0,0,0.45591,0,0,0,0,0,0,0,0,0.04049,0.0067,0,11.96799,0,0,0,0,0,0,0.01095,0,0,0,2
"1050","0",0.00229,0.00081,2.11999,0.01141,0.07595,0,0,0,0,0.00201,0.50822,39.34404,0,0,0,0,0,0,0,0.0031,0.01045,0,0,0.00109,0,0.00034,0,0,0,1.50387,0,0,0,1
"1051","1",0,0,1.24521,0.19023,0.43768,2.49063,0.00257,0,0,0,0.42751,17.49729,0,0,0,0,0,0,0,0,0.00535,0,0.01028,0,0.15324,0,0,0,0,0.01699,0.00329,0,0,1
"1052","1",0,0,0,0,0.00388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06409,0.02051,0,0,0,0,0,0,0,0,0.74165,0,0.06218,0,2
"1053","0",0,0,1.10287,0,0,0,0,0.15814,0,0,0.21065,0,0,0,0,0,0,0,0,0.04232,0,0,0,0,0,0.05978,0,0,1.21835,1.11925,0,0,0,1
"1054","0",0,0.00833,0.7621,0,0.99699,8.46966,9e-04,0.07558,0,0,1.0225,0,0,0,0,0,0,0,0,0.00417,0.00375,0,0,0.006,1.39871,0,0,0,0,0.1274,0,0,0,1
"1055","0",0,0.00489,1.82678,0,0.00021,0,0,0,0,0,0,15.69127,0,0,0,0,0,0,0,0.13913,0.0041,0,0,0,0,0,0,2.02508,0,3.0096,0,0,0,2
"1056","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26962,0,0,0,0,0,0.02171,0,0,0,0,0,0,0,2
"1057","0",0,0.00102,0.86498,0,2.18127,0,0.01578,0,0,0,0,0.00028,0,0,0,0,0,0,0,0.11737,0.01357,0,0,0,0,0,0,0,0,0,0,0,0,2
"1058","0",0.01876,0.01671,0.58213,0,0,0,0,0,0,0,0,0.00144,0,0,0,0.01182,0,0,0,0.57013,0,0,0,0.02023,0,0.2827,0,0,0,0,0,0,0,2
"1059","1",0.00112,0.04064,0.70738,0,0.34552,0,0.00069,0,0,0,0,0,0,0,0,0,0,0.00193,0,0.02084,0.0046,0,0,0.00702,0,0,0,0,0,1.58108,0,0,0,2
"1060","0",0,0,0.42208,0,0.02693,1.17687,0.00091,0,0,0,0,14.08538,0,0,0,0,0,0,0,0.0016,0.00613,0,0.01742,0,0,0,0,0,0,0,0,0,0,1
"1061","1",0,0,0,0,0.02142,0,0,0.14752,0,0,0,0,0,0,0,0,0,0,0,0.02834,0.00113,0.00178,0,0,0,0.00361,0,0,0,0.51006,0,0,0,2
"1062","0",0,0.00462,0.61617,0,0,0,0,0,0,0,0,40.58438,0,0,0,0,0,0,0,0.00294,0,0,0,0,3.57925,0.00845,0,0,0,0,0,0,0,2
"1063","1",0.01735,0.08897,1.44072,0,0.94417,0,0,0,0,0.0051,0,0,0,0,0,0.01659,0,0,0,0,0,0,0,0.02111,1.20094,0,0.00342,0,0,0,0,0,0,2
"1064","0",0,0.01642,0.01183,0,0.00865,0.12424,0,0.1371,0,0,0.48302,10.71026,0,0,0,0,0,0,0,0.042,0,0,0,0.01116,0.00192,0.00062,0,0,0,0.26213,0,0,0,1
"1065","0",0,0.00922,0.20664,0.09636,1.13201,0.18957,0,0.24703,0,0,1.72263,0,0,0,0,0.0035,0,0.00311,0,0.0334,0.00286,0,0,0,0,0.02331,0,0,0,0.63537,0,0,0,1
"1066","1",0.00172,0.00085,0,0,0,0,0,0,0,0,0,0.02151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20379,0.00186,0,0,0,0,0,0,2
"1067","0",0,0.01652,2.06731,0,0.03379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03698,0.00334,0,0,0,0,0.00096,0,0,0,0.00043,0,0,0,2
"1068","0",0,0,2.347,0,0.47649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01364,0,0,0,0,0.00238,0,0,0,0,0,0,0,2
"1069","1",0,0,0.51649,10.47209,0.22123,0,0,0.05894,0,0,0,0,0,0,0,0,0,0,0,0.02797,0.02505,0,0,0,0,0,0,0,0,0,0,0,0,2
"1070","0",0,0,0.96555,0,0.00131,0,0,0.01142,0,0,0,0,0,0,0,0,0,0,0,0.05192,0.01242,0,0,0,0,0.00174,0,0.09279,0,0.22597,0,0,0,2
"1071","1",0,0,0.08779,0.00452,0.01378,0.00672,0,0,0,0,0,0.0238,0,0,0,0,0,0,0,0.10716,0.0027,0,0,0,0,0.00331,0,0,0,0,0,0,0,2
"1072","1",0,0,0,0.00782,0,0,0,0.76195,0,0,0,0,0,0,0,0,0,0,0,0.03308,0.00624,0.00892,0,0,0,0.00143,0,0,0,0,0,0,0,2
"1073","1",0,0.00075,0.39249,0,5.06269,0,0,0,0,0,0,10.37786,0,0,0,0,0,0,0,0.07402,0.00433,0,0,0,0.01655,0.00218,0,0,0,0,0,0,0,2
"1074","1",0,0.00126,1.38259,0,0.21161,1.0551,0.0209,0,0,0,0.16262,0,0,0,0,0.00044,0,0,0,0.17116,0.00138,0,0,0.0088,0,0.04205,0,0,0.01578,0.2914,0,0,0,1
"1075","0",0,0,0,0,0.00204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17341,0,0,0,0,0.01282,0,0,0,0,0,0,0,2
"1076","1",0,0,4.43631,0,2.82589,0,0,0,0,0.00352,0.14672,3.77911,0,0,0,0,0,0,0,0.02804,0.01721,0,0,0,0,0,0,0,0,0.05174,0,0,0,1
"1077","1",0,0.00117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076,0.00715,0,0,0,0,0.00141,0,0,0,0,0,0,0,2
"1078","1",0,0,0.62125,0,0.08277,0,0.00016,0,0,0,0.1432,0,0,0,0,0,0,0,0,0.00139,0.00335,0,0,0,1.12322,0,0,0,0,0,0,0,0,2
"1079","1",0,0.00618,1.64955,0,0.44751,0,0.00044,0.03236,0,0,0.75547,16.17432,0,0,0,0,0,0,0,0.02978,0.00095,0,0,0,0,0.00036,0,0,0,0.91915,0,0,0,1
"1080","0",0,0,0,0,0.07583,7.43511,0,0,0,0,0.73495,0.04038,0,0,0,0,0,0,0,0.0093,0.09884,0,0,0,0,0,0,0,0,1.17028,0,0,0,1
"1081","1",0.05307,0,2.33803,0,0.01802,0,0,0,0,0,0.00312,0,0,0,0,0,0,0,0,0.2809,0.0268,0,0,0,0,0.03551,0,0,0,0,0,0,0,2
"1082","0",0.00176,0,0,0,4.65069,0,0,0,0,0,0,0,0,0,0,0.00522,0,0.03509,0,0.08415,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,2
"1083","0",0,0,0.35513,0,0.69875,0,9e-04,0,0,0,0.94747,0.00036,0,0,0,0,0,0,0,0.01391,0.02929,0,0,0,1.37619,0,0,0,0.20113,0.05367,0,0,0,1
"1084","1",0,0,0.77789,5.92168,1.02628,9.08565,0.00264,0.01826,0,0.01666,0.71271,0,0,0,0,0,0,0.05885,0,0.02414,0,0,0,0,0,0.02506,0,0,0,3.30907,0,0,0,1
"1085","1",0,0,0.9408,0.01147,0.04515,0.18584,0.02177,0.06629,0,0,0.32782,18.45941,0,0,0,0,0,0,0,0.0038,0,0,0,0,0,0,0,0,0,0.40899,0,0,0,1
